t_ps,E_per_molecule_eV,E_total_eV,E_total_J,P_inst_per_mol_W,P_inst_total_W,E_passive_per_molecule_eV,Ergotropy_per_molecule_eV,Ergotropy_total_J
1.630000000000000115e+00,1.113525102119250210e-01,5.567625510596251488e+09,8.920319499939633093e-10,-2.259972897165888657e-10,-1.129986448583076708e+01,9.066270107943925904e-02,2.068980913248576192e-02,1.657436437699424838e-10
1.635000000000000009e+00,1.113454657833647249e-01,5.567273289168235779e+09,8.919755178997671805e-10,-2.254659887747620563e-10,-1.127329943876247853e+01,9.066059388238256744e-02,2.068487190098215744e-02,1.657040921851838614e-10
1.640000000000000124e+00,1.113384377317758189e-01,5.566921886588790894e+09,8.919192169995758257e-10,-2.249475761903341870e-10,-1.124737880952307023e+01,9.065851444539271831e-02,2.067992328638310062e-02,1.656644494117774390e-10
1.645000000000000018e+00,1.113314256599840096e-01,5.566571282999200821e+09,8.918630441116720026e-10,-2.244417332955344572e-10,-1.122208666478400119e+01,9.065646207076352714e-02,2.067496358922048250e-02,1.656247178572491397e-10
1.650000000000000133e+00,1.113244291806253089e-01,5.566221459031265259e+09,8.918069961329280717e-10,-2.239481499039329670e-10,-1.119740749518678058e+01,9.065443607652083624e-02,2.066999310410447266e-02,1.655848998816865699e-10
1.655000000000000027e+00,1.113174479158856867e-01,5.565872395794283867e+09,8.917510700367200535e-10,-2.234665237257762256e-10,-1.117332618628279306e+01,9.065243580180659677e-02,2.066501211407908989e-02,1.655449977525222763e-10
1.660000000000000142e+00,1.113104814972685763e-01,5.565524074863429070e+09,8.916952628710652316e-10,-2.229965595821523344e-10,-1.114982797911216039e+01,9.065046059856204930e-02,2.066002089870652703e-02,1.655050137092963787e-10
1.665000000000000036e+00,1.113035295653836132e-01,5.565176478269180298e+09,8.916395717569289137e-10,-2.225379691917504424e-10,-1.112689845960994717e+01,9.064850983524555539e-02,2.065501973013805781e-02,1.654649499321809003e-10
1.669999999999999929e+00,1.112965917697273516e-01,5.564829588486367226e+09,8.915839938864692579e-10,-2.220904714910392006e-10,-1.110452357455505989e+01,9.064658289744348396e-02,2.065000887228386761e-02,1.654248085353295198e-10
1.675000000000000044e+00,1.112896677684520053e-01,5.564483388422599792e+09,8.915285265211834578e-10,-2.216537927471339019e-10,-1.108268963736190926e+01,9.064467918406420022e-02,2.064498858438780504e-02,1.653845915955143832e-10
1.679999999999999938e+00,1.112827572281391425e-01,5.564137861406956673e+09,8.914731669900955958e-10,-2.212276661916664898e-10,-1.106138330955582205e+01,9.064279810709895135e-02,2.063995912104019115e-02,1.653443011522288552e-10
1.685000000000000053e+00,1.112758598235914359e-01,5.563792991179572105e+09,8.914179126880878073e-10,-2.208118312830198611e-10,-1.104059156414587051e+01,9.064093909988732434e-02,2.063492072370411157e-02,1.653039391398054849e-10
1.689999999999999947e+00,1.112689752376521263e-01,5.563448761882606506e+09,8.913627610744541612e-10,-2.204060335083339150e-10,-1.102030167540942784e+01,9.063910160363114477e-02,2.062987363402098151e-02,1.652635074940054143e-10
1.695000000000000062e+00,1.112621031610093597e-01,5.563105158050468445e+09,8.913077096713336701e-10,-2.200100249014661999e-10,-1.100050124508561566e+01,9.063728507446440485e-02,2.062481808654495485e-02,1.652230080938145636e-10
1.699999999999999956e+00,1.112552432919831635e-01,5.562762164599158287e+09,8.912527560620032999e-10,-2.196235640942374067e-10,-1.098117820474726614e+01,9.063548898418410937e-02,2.061975430779905416e-02,1.651824427538824254e-10
1.705000000000000071e+00,1.112483953363267580e-01,5.562419766816337585e+09,8.911978978892863703e-10,-2.192464155953945728e-10,-1.096232077977037989e+01,9.063371281442619831e-02,2.061468252190055972e-02,1.651418132695863470e-10
1.709999999999999964e+00,1.112415590070583576e-01,5.562077950352917671e+09,8.911431328542055951e-10,-2.188783492383456001e-10,-1.094391746190376580e+01,9.063195606146245975e-02,2.060960294559589789e-02,1.651011213772566028e-10
1.715000000000000080e+00,1.112347340242970245e-01,5.561736701214851379e+09,8.910884587146673480e-10,-2.185191404865146329e-10,-1.092595702433027327e+01,9.063021823505923447e-02,2.060451578923779004e-02,1.650603687620042626e-10
1.719999999999999973e+00,1.112279201150754571e-01,5.561396005753772736e+09,8.910338732839623974e-10,-2.181685707435678743e-10,-1.090842853719368577e+01,9.062849885478897749e-02,2.059942126028647957e-02,1.650195570857691286e-10
1.725000000000000089e+00,1.112211170131564425e-01,5.561055850657821655e+09,8.909793744292954896e-10,-2.178264269570021674e-10,-1.089132134786632378e+01,9.062679745277818499e-02,2.059431956037825751e-02,1.649786879638359743e-10
1.729999999999999982e+00,1.112143244588703617e-01,5.560716222943517685e+09,8.909249600704837805e-10,-2.174925011302540173e-10,-1.087462505650182720e+01,9.062511357492444852e-02,2.058921088394591314e-02,1.649377629537831273e-10
1.735000000000000098e+00,1.112075421989621171e-01,5.560377109948105812e+09,8.908706281787303329e-10,-2.171665901738335509e-10,-1.085832950868643820e+01,9.062342544804929956e-02,2.058411675091281756e-02,1.648969544492025577e-10
1.739999999999999991e+00,1.112007699864379640e-01,5.560038499321898460e+09,8.908163767753969944e-10,-2.168484960315324259e-10,-1.084242480155080557e+01,9.062165816317474532e-02,2.057911182326321864e-02,1.648568605585273261e-10
1.745000000000000107e+00,1.111940075804044858e-01,5.559700379020224571e+09,8.907622039307147197e-10,-2.165380257860911910e-10,-1.082690128931426443e+01,9.061991000335657687e-02,2.057409757704790898e-02,1.648166920179108474e-10
1.750000000000000000e+00,1.111872547459088478e-01,5.559362737295442581e+09,8.907081077625038181e-10,-2.162349914269005001e-10,-1.081174957135226578e+01,9.061818048438363693e-02,2.056907426152521090e-02,1.647764508241324822e-10
1.755000000000000115e+00,1.111805112537924273e-01,5.559025562689620972e+09,8.906540864350012190e-10,-2.159392093754509035e-10,-1.079696046876779292e+01,9.061646913458946961e-02,2.056404211920295766e-02,1.647361389198940898e-10
1.760000000000000009e+00,1.111737768805603627e-01,5.558688844028017998e+09,8.906001381578160521e-10,-2.156505003246083463e-10,-1.078252501621318515e+01,9.061477549325973324e-02,2.055900138730062943e-02,1.646957582055332417e-10
1.765000000000000124e+00,1.111670514082455513e-01,5.558352570412277222e+09,8.905462611848390107e-10,-2.153686895365580079e-10,-1.076843447683495469e+01,9.061309911075017542e-02,2.055395229749537589e-02,1.646553105369885384e-10
1.770000000000000018e+00,1.111603346242593798e-01,5.558016731212968826e+09,8.904924538130476954e-10,-2.150936068995555085e-10,-1.075468034499499481e+01,9.061143954878514428e-02,2.054889507547423555e-02,1.646147977222124373e-10
1.775000000000000133e+00,1.111536263212523357e-01,5.557681316062616348e+09,8.904387143813891966e-10,-2.148250864398241745e-10,-1.074125432199798524e+01,9.060979638011175397e-02,2.054382994114058170e-02,1.645742215228251741e-10
1.780000000000000027e+00,1.111469262969950189e-01,5.557346314849750519e+09,8.903850412698276998e-10,-2.145629659998942758e-10,-1.072814829998242203e+01,9.060816918781605667e-02,2.053875710917896225e-02,1.645335836586395964e-10
1.785000000000000142e+00,1.111402343542590293e-01,5.557011717712951660e+09,8.903314328983894017e-10,-2.143070874025039015e-10,-1.071535437009879388e+01,9.060655756601679323e-02,2.053367678824223608e-02,1.644928858011493649e-10
1.790000000000000036e+00,1.111335503006875974e-01,5.556677515034379959e+09,8.902778877261266736e-10,-2.140572965757480778e-10,-1.070286482879600953e+01,9.060496111814267395e-02,2.052858918254492349e-02,1.644521295862931775e-10
1.794999999999999929e+00,1.111268739486687140e-01,5.556343697433435440e+09,8.902244042501015599e-10,-2.138134433406852565e-10,-1.069067216703842860e+01,9.060337945651661395e-02,2.052349449215210009e-02,1.644113166167689365e-10
1.800000000000000044e+00,1.111202051152190701e-01,5.556010255760953903e+09,8.901709810044563368e-10,-2.135753811483335850e-10,-1.067876905742741656e+01,9.060181220509971878e-02,2.051839291011935129e-02,1.643704484391224220e-10
1.804999999999999938e+00,1.111135436218735201e-01,5.555677181093675613e+09,8.901176165595272922e-10,-2.133429669276284919e-10,-1.066714834640151821e+01,9.060025899573874442e-02,2.051328462613477566e-02,1.643295265729228058e-10
1.810000000000000053e+00,1.111068892945785563e-01,5.555344464728927612e+09,8.900643095209924191e-10,-2.131160611171864229e-10,-1.065580305585172027e+01,9.059871947014905280e-02,2.050816982442950354e-02,1.642885524940241340e-10
1.814999999999999947e+00,1.111002419635797600e-01,5.555012098178988457e+09,8.900110585289688586e-10,-2.128945277400554981e-10,-1.064472638702136464e+01,9.059719327863237359e-02,2.050304868494738642e-02,1.642475276439356296e-10
1.820000000000000062e+00,1.110936014633106261e-01,5.554680073165531158e+09,8.899578622571223360e-10,-2.126782342927541962e-10,-1.063391171464172658e+01,9.059568007953777702e-02,2.049792138377284911e-02,1.642064534332490373e-10
1.824999999999999956e+00,1.110869676322869815e-01,5.554348381614349365e+09,8.899047194118225063e-10,-2.124670514352572956e-10,-1.062335257176891901e+01,9.059417953644555155e-02,2.049278809584142991e-02,1.641653312633524511e-10
1.830000000000000071e+00,1.110803403130150441e-01,5.554017015650752068e+09,8.898516287314046957e-10,-2.122608528398004933e-10,-1.061304264199861791e+01,9.059269133098772631e-02,2.048764898202731777e-02,1.641241624229902668e-10
1.834999999999999964e+00,1.110737193518954724e-01,5.553685967594773293e+09,8.897985889854025879e-10,-2.120595153664279835e-10,-1.060297576831362676e+01,9.059121514364026906e-02,2.048250420825520335e-02,1.640829482413657574e-10
1.840000000000000080e+00,1.110671045991201977e-01,5.553355229956009865e+09,8.897455989737215603e-10,-2.118629191068264122e-10,-1.059314595533942338e+01,9.058975066723493064e-02,2.047735393188526709e-02,1.640416899790729924e-10
1.844999999999999973e+00,1.110604959085740029e-01,5.553024795428700447e+09,8.896926575258493476e-10,-2.116709471045922467e-10,-1.058354735522880219e+01,9.058829759939684978e-02,2.047219830917715311e-02,1.640003888878896920e-10
1.850000000000000089e+00,1.110538931377486466e-01,5.552694656887432098e+09,8.896397635001690673e-10,-2.114834851172155172e-10,-1.057417425586027093e+01,9.058685564639530619e-02,2.046703749135334038e-02,1.639590461792414829e-10
1.854999999999999982e+00,1.110472961476594300e-01,5.552364807382971764e+09,8.895869157832907555e-10,-2.113004216940068481e-10,-1.056502108470886014e+01,9.058542451658453676e-02,2.046187163107489326e-02,1.639176630760782980e-10
1.860000000000000098e+00,1.110407048027542420e-01,5.552035240137712479e+09,8.895341132893221028e-10,-2.111216482495775662e-10,-1.055608241249865387e+01,9.058400394026945579e-02,2.045670086248478625e-02,1.638762406530038612e-10
1.864999999999999991e+00,1.110341189708257958e-01,5.551705948541289330e+09,8.894813549591659717e-10,-2.109470589342436595e-10,-1.054735294671263546e+01,9.058259363979770384e-02,2.045152533102809200e-02,1.638347800751616221e-10
1.870000000000000107e+00,1.110275385229285428e-01,5.551376926146427155e+09,8.894286397598548263e-10,-2.107765504877008361e-10,-1.053882752437493764e+01,9.058119335217411361e-02,2.044634517075442914e-02,1.637932824164074299e-10
1.875000000000000000e+00,1.110209633333002627e-01,5.551048166665013313e+09,8.893759666839221783e-10,-2.106100221109107902e-10,-1.053050110554613639e+01,9.057980281515126686e-02,2.044116051814899582e-02,1.637517487701082564e-10
1.880000000000000115e+00,1.110143932792867633e-01,5.550719663964338303e+09,8.893233347487993659e-10,-2.104473754591131810e-10,-1.052236877295945305e+01,9.057842177598340871e-02,2.043597150330335455e-02,1.637101801784124375e-10
1.885000000000000009e+00,1.110078282412640255e-01,5.550391412063200951e+09,8.892707429961925829e-10,-2.102885146945534329e-10,-1.051442573469830677e+01,9.057704998854125555e-02,2.043077825272276993e-02,1.636685776547388272e-10
1.890000000000000124e+00,1.110012681025595582e-01,5.550063405127978325e+09,8.892181904914522571e-10,-2.101333464386253750e-10,-1.050666732189711183e+01,9.057568721467335049e-02,2.042558088788620774e-02,1.636269421722412730e-10
1.895000000000000018e+00,1.109947127493776248e-01,5.549735637468881607e+09,8.891656763229736548e-10,-2.099817795613835526e-10,-1.049908897808927577e+01,9.057433321667801573e-02,2.042037953269960904e-02,1.635852747235157529e-10
1.900000000000000133e+00,1.109881620707335037e-01,5.549408103536675453e+09,8.891131996016713106e-10,-2.098337250485590553e-10,-1.049168625242600683e+01,9.057298776940589380e-02,2.041517430132760991e-02,1.635435762231218448e-10
1.905000000000000027e+00,1.109816159583874445e-01,5.549080797919372559e+09,8.890607594604494249e-10,-2.096890961254380852e-10,-1.048445480628288351e+01,9.057165064787715825e-02,2.040996531051028628e-02,1.635018476062506657e-10
1.910000000000000142e+00,1.109750743067706713e-01,5.548753715338533401e+09,8.890083550536084658e-10,-2.095478082924373406e-10,-1.047739041462773457e+01,9.057032163445238870e-02,2.040475267231828260e-02,1.634600897706870362e-10
1.915000000000000036e+00,1.109685370129175619e-01,5.548426850645877838e+09,8.889559855563032617e-10,-2.094097791150398454e-10,-1.047048895574698690e+01,9.056900051640963401e-02,2.039953649650792789e-02,1.634183035956761260e-10
1.919999999999999929e+00,1.109620039764043775e-01,5.548100198820219040e+09,8.889036501640508292e-10,-2.092749281039397866e-10,-1.046374640519206878e+01,9.056768708762399922e-02,2.039431688878037829e-02,1.633764899279774991e-10
1.925000000000000044e+00,1.109554750992893801e-01,5.547773754964468956e+09,8.888513480922513323e-10,-2.091431767343125144e-10,-1.045715883672528435e+01,9.056638114576619214e-02,2.038909395352318799e-02,1.633346496038276639e-10
1.929999999999999938e+00,1.109489502860498827e-01,5.547447514302494049e+09,8.887990785756836052e-10,-2.090144484811781673e-10,-1.045072242406604346e+01,9.056508249604212912e-02,2.038386779000775362e-02,1.632927834184781906e-10
1.935000000000000053e+00,1.109424294435204933e-01,5.547121472176024437e+09,8.887468408680107052e-10,-2.088886687416863995e-10,-1.044443343707825989e+01,9.056379094473729352e-02,2.037863849878319977e-02,1.632508921774163890e-10
1.939999999999999947e+00,1.109359124808348834e-01,5.546795624041744232e+09,8.886946342413130730e-10,-2.087657647499895693e-10,-1.043828823749208823e+01,9.056250630441464722e-02,2.037340617642023621e-02,1.632089766542588945e-10
1.945000000000000062e+00,1.109293993093692365e-01,5.546469965468461990e+09,8.886424579856356508e-10,-2.086456654878807637e-10,-1.043228327439283021e+01,9.056122839294243609e-02,2.036817091642680044e-02,1.631670375980869248e-10
1.949999999999999956e+00,1.109228898426899840e-01,5.546144492134499550e+09,8.885903114085691227e-10,-2.085283016589592931e-10,-1.042641508296946995e+01,9.055995703195207636e-02,2.036293281073790762e-02,1.631250757453811000e-10
1.955000000000000071e+00,1.109163839964983633e-01,5.545819199824917793e+09,8.885381938348059247e-10,-2.084136057223002510e-10,-1.042068028610083275e+01,9.055869204783059678e-02,2.035769194866776655e-02,1.630830918116271110e-10
1.959999999999999964e+00,1.109098816885764477e-01,5.545494084428822517e+09,8.884861046057082505e-10,-2.083015118604790206e-10,-1.041507559301680885e+01,9.055743327236971674e-02,2.035244841620673095e-02,1.630410864856836527e-10
1.965000000000000080e+00,1.109033828387333415e-01,5.545169141936667442e+09,8.884340430788757456e-10,-2.081919558647983098e-10,-1.040959779324475676e+01,9.055618053876852980e-02,2.034720229996481167e-02,1.629990604613733827e-10
1.969999999999999973e+00,1.108968873687588425e-01,5.544844368437942505e+09,8.883820086277757579e-10,-2.080848750167035394e-10,-1.040424375084694475e+01,9.055493368640092633e-02,2.034195368235791612e-02,1.629570143989205623e-10
1.975000000000000089e+00,1.108903952023765765e-01,5.544519760118828773e+09,8.883300006413671771e-10,-2.079802081722743786e-10,-1.039901040859695058e+01,9.055369255824478880e-02,2.033670264413178774e-02,1.629149489451698323e-10
1.979999999999999982e+00,1.108839062651926916e-01,5.544195313259634972e+09,8.882780185236897398e-10,-2.078778957704833174e-10,-1.039389478851808235e+01,9.055245700135106102e-02,2.033144926384163054e-02,1.628728647294177914e-10
1.985000000000000098e+00,1.108774204846482564e-01,5.543871024232413292e+09,8.882260616934819751e-10,-2.077778797245636899e-10,-1.038889398623723537e+01,9.055122686620123429e-02,2.032619361844702210e-02,1.628307623681786419e-10
1.989999999999999991e+00,1.108709377899749771e-01,5.543546889498748779e+09,8.881741295838274819e-10,-2.076801033180363811e-10,-1.038400516589172184e+01,9.055000200786816889e-02,2.032093578210680818e-02,1.627886424555301910e-10
